incident_id,incident_date,state,city_or_country,address,killed,injured,incident_url,year,month-year,subject1_age,subject2_age,subject3_age,subject4_age,subject_gender,no_of_subject
1520330,10/6/19 0:00,Kansas,Kansas City,1013 Central Ave,4,5,https://www.gunviolencearchive.org/incident/1520330,2019,Oct-19,,,,,,
1520547,10/5/19 0:00,Missouri,Saint Louis,10035 Crown Point Dr,0,5,https://www.gunviolencearchive.org/incident/1520547,2019,Oct-19,,,,,,
1519090,10/3/19 0:00,North Carolina,Roxboro,700 South Foushee St,1,3,https://www.gunviolencearchive.org/incident/1519090,2019,Oct-19,,,,,,
1518859,10/3/19 0:00,Missouri,Marshall,S Olson Ave,1,3,https://www.gunviolencearchive.org/incident/1518859,2019,Oct-19,,,,,,
1517804,10/1/19 0:00,Missouri,Saint Louis,Leonor K. Sullivan Blvd and Poplar St,0,4,https://www.gunviolencearchive.org/incident/1517804,2019,Oct-19,,,,,,
1515312,9/29/19 0:00,Illinois,Round Lake (Round Lake Park),500 block of Fairlawn Ave,1,3,https://www.gunviolencearchive.org/incident/1515312,2019,Sep-19,,,,,,
1515242,9/29/19 0:00,Wisconsin,Milwaukee,1500 block of N 29th St,0,4,https://www.gunviolencearchive.org/incident/1515242,2019,Sep-19,,,,,,
1515128,9/29/19 0:00,Florida,Jacksonville,2200 block of Clemente Dr,0,4,https://www.gunviolencearchive.org/incident/1515128,2019,Sep-19,,,,,,
1517360,9/29/19 0:00,Kansas,Claflin,1500 block of NE 100th Rd,0,4,https://www.gunviolencearchive.org/incident/1517360,2019,Sep-19,,,,,,
1515327,9/29/19 0:00,Texas,Beaumont,4100 block of Highland Ave,4,0,https://www.gunviolencearchive.org/incident/1515327,2019,Sep-19,,,,,,
1511999,9/24/19 0:00,Illinois,Chicago,2000 block of South Hoyne Ave,1,3,https://www.gunviolencearchive.org/incident/1511999,2019,Sep-19,,,,,,
1510411,9/23/19 0:00,Indiana,Gary,1600 block of Connecticut St,2,2,https://www.gunviolencearchive.org/incident/1510411,2019,Sep-19,,,,,,
1509721,9/22/19 0:00,Missouri,Kansas City,2111 Television Plaza,0,5,https://www.gunviolencearchive.org/incident/1509721,2019,Sep-19,,,,,,
1509411,9/21/19 0:00,Louisiana,New Orleans,Poland Ave and St. Claude Ave,0,4,https://www.gunviolencearchive.org/incident/1509411,2019,Sep-19,,,,,,
1508804,9/21/19 0:00,South Carolina,Lancaster,1399 Old Charlotte Rd,2,8,https://www.gunviolencearchive.org/incident/1508804,2019,Sep-19,,,,,,
1509510,9/21/19 0:00,Indiana,Indianapolis,101 W Maryland St,0,6,https://www.gunviolencearchive.org/incident/1509510,2019,Sep-19,,,,,,
1512486,9/21/19 0:00,Ohio,Cleveland,3616 East 144th St,4,0,https://www.gunviolencearchive.org/incident/1512486,2019,Sep-19,,,,,,
1508859,9/20/19 0:00,Louisiana,New Orleans,Canal Blvd and City Park Ave,1,5,https://www.gunviolencearchive.org/incident/1508859,2019,Sep-19,,,,,,
1507939,9/19/19 0:00,District of Columbia,Washington,1300 block of Columbia Rd NW,1,5,https://www.gunviolencearchive.org/incident/1507939,2019,Sep-19,,,,,,
1507156,9/18/19 0:00,Illinois,Chicago,4200 block of W Madison St,3,1,https://www.gunviolencearchive.org/incident/1507156,2019,Sep-19,,,,,,
1507092,9/18/19 0:00,California,Wilmington,800 block of Bayview Ave,2,2,https://www.gunviolencearchive.org/incident/1507092,2019,Sep-19,,,,,,
1505354,9/16/19 0:00,Wyoming,Cheyenne,3436 E 11th St,2,2,https://www.gunviolencearchive.org/incident/1505354,2019,Sep-19,,,,,,
1504030,9/14/19 0:00,Missouri,Saint Louis,5200 block of Tennessee Ave,1,3,https://www.gunviolencearchive.org/incident/1504030,2019,Sep-19,,,,,,
1504012,9/14/19 0:00,California,Oakland,38th Ave and MacArthur Blvd,1,4,https://www.gunviolencearchive.org/incident/1504012,2019,Sep-19,,,,,,
1504387,9/14/19 0:00,Georgia,Lagrange,1400 block of Elm St,0,4,https://www.gunviolencearchive.org/incident/1504387,2019,Sep-19,,,,,,
1503207,9/12/19 0:00,New Mexico,Albuquerque,1919 Ladera Dr NW,1,4,https://www.gunviolencearchive.org/incident/1503207,2019,Sep-19,,,,,,
1503192,9/12/19 0:00,New Mexico,Albuquerque,1028 Lura Pl SW,4,2,https://www.gunviolencearchive.org/incident/1503192,2019,Sep-19,,,,,,
1501350,9/10/19 0:00,Illinois,Chicago,2200 block of W Maypole Ave,0,4,https://www.gunviolencearchive.org/incident/1501350,2019,Sep-19,,,,,,
1499460,9/8/19 0:00,South Carolina,Sumter,1083 Broad St,2,2,https://www.gunviolencearchive.org/incident/1499460,2019,Sep-19,,,,,,
1500098,9/8/19 0:00,Louisiana,Alexandria,2900 block of Cypress St,1,3,https://www.gunviolencearchive.org/incident/1500098,2019,Sep-19,,,,,,
1499300,9/7/19 0:00,North Carolina,Whiteville,Brittany Ln,3,1,https://www.gunviolencearchive.org/incident/1499300,2019,Sep-19,,,,,,
1497180,9/4/19 0:00,Florida,Jacksonville,400 W 62nd St,0,4,https://www.gunviolencearchive.org/incident/1497180,2019,Sep-19,,,,,,
1497702,9/4/19 0:00,Louisiana,Marrero,3044 Sorbonne Dr,2,2,https://www.gunviolencearchive.org/incident/1497702,2019,Sep-19,,,,,,
1494697,9/2/19 0:00,North Carolina,Greensboro,5528 W Market St,2,2,https://www.gunviolencearchive.org/incident/1494697,2019,Sep-19,,,,,,
1495192,9/2/19 0:00,Alabama,Elkmont,25019 Ridge Road,5,0,https://www.gunviolencearchive.org/incident/1495192,2019,Sep-19,,,,,,
1495141,9/2/19 0:00,Illinois,Chicago,6200 block of S King Dr,0,4,https://www.gunviolencearchive.org/incident/1495141,2019,Sep-19,,,,,,
1494113,9/1/19 0:00,Connecticut,Hartford,80 Edgewood St,1,3,https://www.gunviolencearchive.org/incident/1494113,2019,Sep-19,,,,,,
1494669,9/1/19 0:00,North Carolina,Rocky Mount,521 Country Club Road,0,4,https://www.gunviolencearchive.org/incident/1494669,2019,Sep-19,,,,,,
1494548,9/1/19 0:00,Alabama,Valley,502 Boulevard,0,7,https://www.gunviolencearchive.org/incident/1494548,2019,Sep-19,,,,,,
1493374,9/1/19 0:00,Ohio,Toledo,3257 Stickney Ave,0,4,https://www.gunviolencearchive.org/incident/1493374,2019,Sep-19,,,,,,
1492778,8/31/19 0:00,North Carolina,Charlotte,10035 Dabney Dr,1,3,https://www.gunviolencearchive.org/incident/1492778,2019,Aug-19,,,,,,
1492377,8/31/19 0:00,South Carolina,Moncks Corner,336 Maplewood Rd,0,4,https://www.gunviolencearchive.org/incident/1492377,2019,Aug-19,,,,,,
1492441,8/31/19 0:00,Texas,Odessa,8250 TX 191,8,23,https://www.gunviolencearchive.org/incident/1492441,2019,Aug-19,,,,,,
1492264,8/31/19 0:00,Pennsylvania,Philadelphia,4600 block of 4th St,2,2,https://www.gunviolencearchive.org/incident/1492264,2019,Aug-19,,,,,,
1493429,8/31/19 0:00,Maryland,Baltimore,900 block of N Monroe St,0,4,https://www.gunviolencearchive.org/incident/1493429,2019,Aug-19,,,,,,
1492297,8/31/19 0:00,Maryland,Frederick,600 block of N Market St,0,4,https://www.gunviolencearchive.org/incident/1492297,2019,Aug-19,,,,,,
1493038,8/31/19 0:00,Illinois,Chicago,7100 block of S Paulina St,2,3,https://www.gunviolencearchive.org/incident/1493038,2019,Aug-19,,,,,,
1491495,8/30/19 0:00,Maryland,Baltimore,1600 block of E 29th St,1,3,https://www.gunviolencearchive.org/incident/1491495,2019,Aug-19,,,,,,
1492087,8/30/19 0:00,Alabama,Mobile,1621 Virginia St,0,9,https://www.gunviolencearchive.org/incident/1492087,2019,Aug-19,,,,,,
1490466,8/29/19 0:00,Maryland,Baltimore,2500 block of E Monument St,1,3,https://www.gunviolencearchive.org/incident/1490466,2019,Aug-19,,,,,,
1487729,8/25/19 0:00,New Mexico,Hobbs,1700 block of E Bond St,3,4,https://www.gunviolencearchive.org/incident/1487729,2019,Aug-19,,,,,,
1487573,8/25/19 0:00,Illinois,Chicago,8200 block of S Maryland Ave,1,3,https://www.gunviolencearchive.org/incident/1487573,2019,Aug-19,,,,,,
1487356,8/24/19 0:00,Maryland,Temple Hills (Camp Springs),6200 block of Maxwell Dr,0,7,https://www.gunviolencearchive.org/incident/1487356,2019,Aug-19,,,,,,
1487224,8/24/19 0:00,Massachusetts,Lynn,Warren Street,1,3,https://www.gunviolencearchive.org/incident/1487224,2019,Aug-19,,,,,,
1486232,8/23/19 0:00,Texas,Houston,4900 block of Southwind St,3,2,https://www.gunviolencearchive.org/incident/1486232,2019,Aug-19,,,,,,
1489373,8/23/19 0:00,Georgia,Dublin,200 Riverview Park Dr,0,4,https://www.gunviolencearchive.org/incident/1489373,2019,Aug-19,,,,,,
1486675,8/23/19 0:00,Missouri,Saint Louis,1122 Union Blvd,1,3,https://www.gunviolencearchive.org/incident/1486675,2019,Aug-19,,,,,,
1485340,8/22/19 0:00,South Carolina,Columbia,851 Bush River Rd,2,2,https://www.gunviolencearchive.org/incident/1485340,2019,Aug-19,,,,,,
1485548,8/22/19 0:00,California,Los Angeles,300 block of West Fifth St,0,4,https://www.gunviolencearchive.org/incident/1485548,2019,Aug-19,,,,,,
1484335,8/20/19 0:00,Georgia,Atlanta,111 James P Brawley Dr SW,0,4,https://www.gunviolencearchive.org/incident/1484335,2019,Aug-19,,,,,,
1482199,8/18/19 0:00,Missouri,Kansas City,770 W 47th St,0,4,https://www.gunviolencearchive.org/incident/1482199,2019,Aug-19,,,,,,
1481989,8/17/19 0:00,Texas,Houston,12500 block of Mylla St,0,6,https://www.gunviolencearchive.org/incident/1481989,2019,Aug-19,,,,,,
1480326,8/15/19 0:00,Alabama,Montgomery,847 N University Dr,2,3,https://www.gunviolencearchive.org/incident/1480326,2019,Aug-19,,,,,,
1479894,8/15/19 0:00,Pennsylvania,Philadelphia,1400 block of W Conlyn St,0,5,https://www.gunviolencearchive.org/incident/1479894,2019,Aug-19,,,,,,
1478869,8/14/19 0:00,Pennsylvania,Philadelphia,3716 N 15th St,0,6,https://www.gunviolencearchive.org/incident/1478869,2019,Aug-19,,,,,,
1479395,8/13/19 0:00,Washington,Tacoma,E 38th St and E Roosevelt Ave,2,3,https://www.gunviolencearchive.org/incident/1479395,2019,Aug-19,,,,,,
1478480,8/12/19 0:00,Mississippi,Greenwood,200 Young St,0,4,https://www.gunviolencearchive.org/incident/1478480,2019,Aug-19,,,,,,
1475924,8/11/19 0:00,Illinois,Chicago,3500 block of W Lake St,0,6,https://www.gunviolencearchive.org/incident/1475924,2019,Aug-19,,,,,,
1475361,8/10/19 0:00,Virginia,Richmond,6346 Midlothian Turnpike,0,4,https://www.gunviolencearchive.org/incident/1475361,2019,Aug-19,,,,,,
1476271,8/10/19 0:00,California,San Francisco,1100 Fillmore St,0,4,https://www.gunviolencearchive.org/incident/1476271,2019,Aug-19,,,,,,
1475208,8/9/19 0:00,Illinois,Chicago,7300 block of S Artesian Ave,0,4,https://www.gunviolencearchive.org/incident/1475208,2019,Aug-19,,,,,,
1472641,8/7/19 0:00,Missouri,Saint Louis,4900 block of Plover Ave,3,1,https://www.gunviolencearchive.org/incident/1472641,2019,Aug-19,,,,,,
1469344,8/5/19 0:00,New York,Brooklyn,216 Buffalo Ave,0,4,https://www.gunviolencearchive.org/incident/1469344,2019,Aug-19,,,,,,
1527721,8/4/19 0:00,Louisiana,Lake Charles,110 Pryce St,0,4,https://www.gunviolencearchive.org/incident/1527721,2019,Aug-19,,,,,,
1468190,8/4/19 0:00,Illinois,Chicago,1800 S Kildare Ave,1,7,https://www.gunviolencearchive.org/incident/1468190,2019,Aug-19,,,,,,
1468799,8/4/19 0:00,Tennessee,Memphis,443 E Shelby Dr,1,3,https://www.gunviolencearchive.org/incident/1468799,2019,Aug-19,,,,,,
1468091,8/4/19 0:00,Illinois,Chicago,2900 block of W Roosevelt Rd,0,7,https://www.gunviolencearchive.org/incident/1468091,2019,Aug-19,,,,,,
1467828,8/4/19 0:00,Ohio,Dayton,419 E 5th St,10,17,https://www.gunviolencearchive.org/incident/1467828,2019,Aug-19,,,,,,
1466705,8/3/19 0:00,Texas,El Paso,7101 Gateway Blvd,23,23,https://www.gunviolencearchive.org/incident/1466705,2019,Aug-19,,,,,,
1467157,8/2/19 0:00,Virginia,Suffolk,200 block of N Broad St,2,3,https://www.gunviolencearchive.org/incident/1467157,2019,Aug-19,,,,,,
1462317,7/30/19 0:00,Ohio,Columbus,1280 E Long St,0,5,https://www.gunviolencearchive.org/incident/1462317,2019,Jul-19,,,,,,
1460630,7/28/19 0:00,Pennsylvania,Philadelphia,2600 block of Carroll St,1,5,https://www.gunviolencearchive.org/incident/1460630,2019,Jul-19,,,,,,
1460448,7/28/19 0:00,California,Gilroy,7050 Miller Ave,4,17,https://www.gunviolencearchive.org/incident/1460448,2019,Jul-19,,,,,,
1461352,7/28/19 0:00,Wisconsin,Chippewa Falls,16964 54th Ave,5,2,https://www.gunviolencearchive.org/incident/1461352,2019,Jul-19,,,,,,
1459941,7/28/19 0:00,District of Columbia,Washington,637 T St NW,0,4,https://www.gunviolencearchive.org/incident/1459941,2019,Jul-19,,,,,,
1460726,7/28/19 0:00,Illinois,Chicago,3938 W Roosevelt Rd,0,4,https://www.gunviolencearchive.org/incident/1460726,2019,Jul-19,,,,,,
1459389,7/27/19 0:00,Kansas,Wichita,505 N Rock Rd,1,3,https://www.gunviolencearchive.org/incident/1459389,2019,Jul-19,,,,,,
1459718,7/27/19 0:00,New York,Brooklyn,1555 Linden Blvd,1,11,https://www.gunviolencearchive.org/incident/1459718,2019,Jul-19,,,,,,
1459201,7/26/19 0:00,Washington,Kennewick,E 10th Ave,1,3,https://www.gunviolencearchive.org/incident/1459201,2019,Jul-19,,,,,,
1457165,7/25/19 0:00,California,Canoga Park,21901 Roscoe Boulevard,4,2,https://www.gunviolencearchive.org/incident/1457165,2019,Jul-19,,,,,,
1453327,7/21/19 0:00,Illinois,Chicago,3900 block of Roosevelt Rd,0,4,https://www.gunviolencearchive.org/incident/1453327,2019,Jul-19,,,,,,
1453884,7/21/19 0:00,District of Columbia,Washington,2300 block of 15th St NE,0,4,https://www.gunviolencearchive.org/incident/1453884,2019,Jul-19,,,,,,
1453350,7/20/19 0:00,Maryland,Baltimore,2800 block of Boarman Ave,1,3,https://www.gunviolencearchive.org/incident/1453350,2019,Jul-19,,,,,,
1452654,7/20/19 0:00,Pennsylvania,Clairton,501 Waddell Ave,0,4,https://www.gunviolencearchive.org/incident/1452654,2019,Jul-19,,,,,,
1452617,7/20/19 0:00,Illinois,Chicago,2401 N Lake Shore Dr,0,7,https://www.gunviolencearchive.org/incident/1452617,2019,Jul-19,,,,,,
1450767,7/18/19 0:00,Illinois,Chicago,3427 W Fulton Blvd,1,3,https://www.gunviolencearchive.org/incident/1450767,2019,Jul-19,,,,,,
1450124,7/17/19 0:00,Texas,Lubbock,N Elder Ave and E Colgate St,1,3,https://www.gunviolencearchive.org/incident/1450124,2019,Jul-19,,,,,,
1449602,7/16/19 0:00,Texas,San Antonio,6989 San Pedro Ave,0,4,https://www.gunviolencearchive.org/incident/1449602,2019,Jul-19,,,,,,
1448578,7/15/19 0:00,Georgia,Atlanta,1572 Hardee St NE,0,4,https://www.gunviolencearchive.org/incident/1448578,2019,Jul-19,,,,,,
1447456,7/14/19 0:00,Illinois,Chicago,4600 block of W Erie St,0,4,https://www.gunviolencearchive.org/incident/1447456,2019,Jul-19,,,,,,
1446611,7/13/19 0:00,Illinois,Chicago,7900 block of S Loomis Blvd,1,4,https://www.gunviolencearchive.org/incident/1446611,2019,Jul-19,,,,,,
1447057,7/13/19 0:00,Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7,https://www.gunviolencearchive.org/incident/1447057,2019,Jul-19,,,,,,
1445066,7/11/19 0:00,Texas,Houston,5901 Royal Palms St,0,4,https://www.gunviolencearchive.org/incident/1445066,2019,Jul-19,,,,,,
1441967,7/8/19 0:00,District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2,https://www.gunviolencearchive.org/incident/1441967,2019,Jul-19,,,,,,
1441565,7/7/19 0:00,Michigan,Flint,Clio Rd and Myrtle St,0,6,https://www.gunviolencearchive.org/incident/1441565,2019,Jul-19,,,,,,
1441613,7/7/19 0:00,Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5,https://www.gunviolencearchive.org/incident/1441613,2019,Jul-19,,,,,,
1441396,7/7/19 0:00,Illinois,Chicago,5600 block of S Paulina St,0,4,https://www.gunviolencearchive.org/incident/1441396,2019,Jul-19,,,,,,
1441296,7/7/19 0:00,Illinois,Chicago,600 block of W 61st Pl,0,4,https://www.gunviolencearchive.org/incident/1441296,2019,Jul-19,,,,,,
1441317,7/7/19 0:00,New Mexico,Albuquerque,211 Gold Ave SW,0,4,https://www.gunviolencearchive.org/incident/1441317,2019,Jul-19,,,,,,
1441427,7/6/19 0:00,California,San Jose,3036 Quinto Way,0,4,https://www.gunviolencearchive.org/incident/1441427,2019,Jul-19,,,,,,
1441721,7/6/19 0:00,Missouri,Saint Louis,1921 Chambers Rd,5,0,https://www.gunviolencearchive.org/incident/1441721,2019,Jul-19,,,,,,
1440510,7/5/19 0:00,Massachusetts,Boston,Maple St,0,6,https://www.gunviolencearchive.org/incident/1440510,2019,Jul-19,,,,,,
1440879,7/5/19 0:00,Nevada,Reno,600 block of Spokane St,1,5,https://www.gunviolencearchive.org/incident/1440879,2019,Jul-19,,,,,,
1439593,7/5/19 0:00,Illinois,Chicago,1600 block of E 67th St,0,5,https://www.gunviolencearchive.org/incident/1439593,2019,Jul-19,,,,,,
1440257,7/5/19 0:00,New York,Brooklyn,Elton St and Belmont Ave,0,4,https://www.gunviolencearchive.org/incident/1440257,2019,Jul-19,,,,,,
1440765,7/4/19 0:00,Illinois,Rockford,1100 block of Preston St,0,4,https://www.gunviolencearchive.org/incident/1440765,2019,Jul-19,,,,,,
1439737,7/4/19 0:00,California,Los Angeles,1900 block of Adair St,0,4,https://www.gunviolencearchive.org/incident/1439737,2019,Jul-19,,,,,,
1438971,7/4/19 0:00,Illinois,Chicago,800 block of N Homan Ave,1,3,https://www.gunviolencearchive.org/incident/1438971,2019,Jul-19,,,,,,
1439765,7/4/19 0:00,California,Fresno,4700 block of E Hamilton Ave,1,3,https://www.gunviolencearchive.org/incident/1439765,2019,Jul-19,,,,,,
1439042,7/3/19 0:00,Texas,Katy,5507 Everhart Manor Ln,2,3,https://www.gunviolencearchive.org/incident/1439042,2019,Jul-19,,,,,,
1438602,7/2/19 0:00,Missouri,Saint Louis (Wellston),6250 Page Ave,0,4,https://www.gunviolencearchive.org/incident/1438602,2019,Jul-19,,,,,,
1437094,7/1/19 0:00,Maryland,Baltimore,1200 block of N Luzerne Ave,0,4,https://www.gunviolencearchive.org/incident/1437094,2019,Jul-19,,,,,,
1435804,6/30/19 0:00,California,Oakland,3000 block of Brookdale Ave,0,4,https://www.gunviolencearchive.org/incident/1435804,2019,Jun-19,,,,,,
1436545,6/30/19 0:00,California,Yucaipa,12700 block of California St,0,5,https://www.gunviolencearchive.org/incident/1436545,2019,Jun-19,,,,,,
1436254,6/30/19 0:00,Texas,Dallas,3535 Munger Ave,2,2,https://www.gunviolencearchive.org/incident/1436254,2019,Jun-19,,,,,,
1435578,6/30/19 0:00,New York,Bay Shore,Farragut Ave,0,6,https://www.gunviolencearchive.org/incident/1435578,2019,Jun-19,,,,,,
1435041,6/29/19 0:00,Connecticut,Hartford,Judson St and Martin St,0,4,https://www.gunviolencearchive.org/incident/1435041,2019,Jun-19,,,,,,
1435297,6/29/19 0:00,Louisiana,Gray,2700 block of W Park Ave,0,4,https://www.gunviolencearchive.org/incident/1435297,2019,Jun-19,,,,,,
1434931,6/29/19 0:00,Illinois,Chicago,2400 block of W Jackson Blvd,0,5,https://www.gunviolencearchive.org/incident/1434931,2019,Jun-19,,,,,,
1435028,6/29/19 0:00,Louisiana,Baton Rouge,7132 Florida Blvd,0,7,https://www.gunviolencearchive.org/incident/1435028,2019,Jun-19,,,,,,
1434882,6/28/19 0:00,New Jersey,Paterson,50 block of Jefferson St,0,4,https://www.gunviolencearchive.org/incident/1434882,2019,Jun-19,,,,,,
1434602,6/28/19 0:00,Connecticut,Hamden,937 Choate Ave,0,5,https://www.gunviolencearchive.org/incident/1434602,2019,Jun-19,,,,,,
1434971,6/28/19 0:00,Georgia,Atlanta,Ira St and Bass St SW,0,7,https://www.gunviolencearchive.org/incident/1434971,2019,Jun-19,,,,,,
1434893,6/28/19 0:00,New Jersey,Jersey City,167 Armstrong Ave,0,4,https://www.gunviolencearchive.org/incident/1434893,2019,Jun-19,,,,,,
1435217,6/28/19 0:00,Minnesota,Saint Paul,909 Desoto St,0,5,https://www.gunviolencearchive.org/incident/1435217,2019,Jun-19,,,,,,
1432989,6/27/19 0:00,Georgia,Atlanta,600 block of Parkway Dr,0,7,https://www.gunviolencearchive.org/incident/1432989,2019,Jun-19,,,,,,
1433857,6/26/19 0:00,Wisconsin,Milwaukee,2800 block of N 34th St,0,4,https://www.gunviolencearchive.org/incident/1433857,2019,Jun-19,,,,,,
1432930,6/26/19 0:00,Ohio,Akron,900 block of Rowe St,1,3,https://www.gunviolencearchive.org/incident/1432930,2019,Jun-19,,,,,,
1429475,6/23/19 0:00,California,La Jolla,7500 block of Draper Ave,1,3,https://www.gunviolencearchive.org/incident/1429475,2019,Jun-19,,,,,,
1429810,6/23/19 0:00,California,San Jose,568 Habbitts Court,5,0,https://www.gunviolencearchive.org/incident/1429810,2019,Jun-19,,,,,,
1429047,6/23/19 0:00,Indiana,South Bend,1150 E Mishawaka Ave,1,10,https://www.gunviolencearchive.org/incident/1429047,2019,Jun-19,,,,,,
1429480,6/23/19 0:00,Ohio,Columbus,1767 Genessee Ave,0,5,https://www.gunviolencearchive.org/incident/1429480,2019,Jun-19,,,,,,
1429338,6/23/19 0:00,South Carolina,Abbeville,1108 Cambridge St,3,1,https://www.gunviolencearchive.org/incident/1429338,2019,Jun-19,,,,,,
1429399,6/22/19 0:00,Virginia,Hampton,1st St and E Pembroke Ave,0,4,https://www.gunviolencearchive.org/incident/1429399,2019,Jun-19,,,,,,
1429022,6/22/19 0:00,Pennsylvania,Philadelphia,2400 block of Moore St,0,4,https://www.gunviolencearchive.org/incident/1429022,2019,Jun-19,,,,,,
1428595,6/22/19 0:00,Maryland,Baltimore,800 block of N Port St,1,4,https://www.gunviolencearchive.org/incident/1428595,2019,Jun-19,,,,,,
1428788,6/21/19 0:00,Michigan,Saginaw,1506 N Charles St,1,3,https://www.gunviolencearchive.org/incident/1428788,2019,Jun-19,,,,,,
1427483,6/21/19 0:00,Illinois,Chicago,6300 block of S King Dr,0,4,https://www.gunviolencearchive.org/incident/1427483,2019,Jun-19,,,,,,
1428047,6/21/19 0:00,California,Santa Maria,519  West Taylor St,5,0,https://www.gunviolencearchive.org/incident/1428047,2019,Jun-19,,,,,,
1428229,6/21/19 0:00,California,Richmond,700 block of 14th St,0,5,https://www.gunviolencearchive.org/incident/1428229,2019,Jun-19,,,,,,
1426537,6/20/19 0:00,Pennsylvania,Allentown,343 Hamilton St,0,10,https://www.gunviolencearchive.org/incident/1426537,2019,Jun-19,,,,,,
1425193,6/18/19 0:00,New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4,https://www.gunviolencearchive.org/incident/1425193,2019,Jun-19,,,,,,
1425161,6/17/19 0:00,Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,https://www.gunviolencearchive.org/incident/1425161,2019,Jun-19,,,,,,
1424957,6/17/19 0:00,Tennessee,Memphis,2872 Coach Dr,0,5,https://www.gunviolencearchive.org/incident/1424957,2019,Jun-19,,,,,,
1423697,6/16/19 0:00,Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5,https://www.gunviolencearchive.org/incident/1423697,2019,Jun-19,,,,,,
1423330,6/16/19 0:00,Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,https://www.gunviolencearchive.org/incident/1423330,2019,Jun-19,,,,,,
1423435,6/16/19 0:00,Iowa,Des Moines,1200 block of Sampson St,0,6,https://www.gunviolencearchive.org/incident/1423435,2019,Jun-19,,,,,,
1422981,6/15/19 0:00,Louisiana,Shreveport,2500 block of Hollywood Ave,0,4,https://www.gunviolencearchive.org/incident/1422981,2019,Jun-19,,,,,,
1420933,6/12/19 0:00,North Carolina,Charlotte,305 N Graham St,1,3,https://www.gunviolencearchive.org/incident/1420933,2019,Jun-19,,,,,,
1419305,6/11/19 0:00,Colorado,Aurora,12500 block of E Kansas Pl,0,4,https://www.gunviolencearchive.org/incident/1419305,2019,Jun-19,,,,,,
1420432,6/11/19 0:00,Georgia,Savannah,6900 Block of Damascus Rd,2,2,https://www.gunviolencearchive.org/incident/1420432,2019,Jun-19,,,,,,
1418533,6/9/19 0:00,Ohio,Cleveland,17218 Tarkington Ave,1,3,https://www.gunviolencearchive.org/incident/1418533,2019,Jun-19,,,,,,
1418548,6/9/19 0:00,New York,Buffalo,2081 Niagara St,0,4,https://www.gunviolencearchive.org/incident/1418548,2019,Jun-19,,,,,,
1418457,6/9/19 0:00,Tennessee,Henning,265 N Main St,1,3,https://www.gunviolencearchive.org/incident/1418457,2019,Jun-19,,,,,,
1418180,6/8/19 0:00,Washington,White Swan,5151 Medicine Valley Rd,5,2,https://www.gunviolencearchive.org/incident/1418180,2019,Jun-19,,,,,,
1417570,6/8/19 0:00,Illinois,Chicago,3500 block of W North Ave,0,4,https://www.gunviolencearchive.org/incident/1417570,2019,Jun-19,,,,,,
1417716,6/7/19 0:00,Texas,Austin,8220 TX-71,0,5,https://www.gunviolencearchive.org/incident/1417716,2019,Jun-19,,,,,,
1416374,6/6/19 0:00,Illinois,Chicago,2500 block of N Lake Shore Dr,1,3,https://www.gunviolencearchive.org/incident/1416374,2019,Jun-19,,,,,,
1415399,6/5/19 0:00,California,Santa Rosa,828 W 9th Street,0,4,https://www.gunviolencearchive.org/incident/1415399,2019,Jun-19,,,,,,
1412419,6/1/19 0:00,South Carolina,Allendale,473 Main St S,0,5,https://www.gunviolencearchive.org/incident/1412419,2019,Jun-19,,,,,,
1411598,6/1/19 0:00,Illinois,Chicago,300 block of East Chicago Ave,0,4,https://www.gunviolencearchive.org/incident/1411598,2019,Jun-19,,,,,,
1411408,6/1/19 0:00,Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3,https://www.gunviolencearchive.org/incident/1411408,2019,Jun-19,,,,,,
1412243,6/1/19 0:00,Illinois,Chicago,5600 block of West Madison St,0,4,https://www.gunviolencearchive.org/incident/1412243,2019,Jun-19,,,,,,
1411963,6/1/19 0:00,Georgia,Atlanta,12 Broad Street,0,5,https://www.gunviolencearchive.org/incident/1411963,2019,Jun-19,,,,,,
1412430,6/1/19 0:00,Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,https://www.gunviolencearchive.org/incident/1412430,2019,Jun-19,,,,,,
1410442,5/31/19 0:00,Virginia,Virginia Beach,2405 Courthouse Drive,13,4,https://www.gunviolencearchive.org/incident/1410442,2019,May-19,,,,,,
1411661,5/31/19 0:00,California,West Covina,306 N Hollow Ave,1,3,https://www.gunviolencearchive.org/incident/1411661,2019,May-19,,,,,,
1410329,5/30/19 0:00,Illinois,Robbins,14000 block of Grace Ave,0,5,https://www.gunviolencearchive.org/incident/1410329,2019,May-19,,,,,,
1408289,5/29/19 0:00,Texas,Cleveland,26311 TX-321,3,2,https://www.gunviolencearchive.org/incident/1408289,2019,May-19,,,,,,
1409255,5/29/19 0:00,Louisiana,Reserve,300 block of Homewood Place,1,3,https://www.gunviolencearchive.org/incident/1409255,2019,May-19,,,,,,
